name,title,male,culture,mother,father,heir,spouse,book1,book2,book3,book4,book5,isAliveMother,isAliveFather,isAliveHeir,isAliveSpouse,isMarried,isNoble,age,numDeadRelations,boolDeadRelations,isPopular,popularity,isAlive,isACommander,inHouseOfWarLead,houseSworeAllegiance,inHouseOfAllegnc
Harmund Sharp,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,1,0
Harlon Greyjoy,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0635451505016722,1,0,1,1,1
Harodon,Archmaester,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0066889632107023,1,0,0,0,0
Harra,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,0,0,0,1,0
Harrag Sharp,unknown,0,Ironborn,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,0,0,0,1,0
Harrag Hoare,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0267558528428093,1,0,0,0,0
Harren Half-Hoare,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,0,0,0
Harren Botley,unknown,0,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.060200668896321,0,0,0,1,0
Harrold Osgrey,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0234113712374581,1,0,0,0,0
Harry Sawyer,Ser,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0167224080267558,1,0,0,0,0
Harsley,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,0,0,0,0,0
Harwyn Hoare,unknown,1,unknown,unknown,Qhorwyn Hoare,Halleck Hoare,unknown,0,0,0,0,0,-1.0,1.0,1.0,-1.0,0,0,37.0,0,0,0,0.100334448160535,1,0,0,0,0
Hayhead,unknown,1,Northmen,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,1,1,1
Hazrak zo Loraq,unknown,1,Ghiscari,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,0,0
Harwyn Plumm,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0468227424749163,1,0,0,0,0
Helicent Uffering,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,100.0,0,0,0,0.0234113712374581,0,0,0,0,0
Helliweg,Maester,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0100334448160535,1,0,0,0,0
Helly,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Helya,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,1,1,1
Henk,unknown,1,Free Folk,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,0,0,0
Henly (House Ashford),unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,0,0,0
Herbert Bolling,Ser,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0100334448160535,1,0,0,0,0
Hendry Bracken,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.040133779264214,0,0,1,1,0
Heward,unknown,0,northmen,unknown,unknown,unknown,unknown,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.020066889632107,0,0,1,1,1
Hibald,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Hilmar Drumm,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,0,1,0
Hod,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,1,0,0,0,0
Hoke,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,1,1,1
Holger,unknown,0,Vale mountain clans,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,1,0,0,1,0
Hop-Robin,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0334448160535117,1,0,0,1,0
Hugh Beesbury,Ser,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Humfrey Clifton,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Hunnimore,Maester,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0,1,0,0,0,0
Husband,unknown,1,unknown,unknown,unknown,unknown,Sharna,0,0,1,1,0,-1.0,-1.0,-1.0,1.0,1,0,37.0,0,0,0,0.0434782608695652,1,0,0,0,0
Illifer,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,65.0,0,0,0,0.040133779264214,1,0,0,0,0
Ironbelly,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,0,0
Jaehaerys Targaryen (son of Aegon II),Prince,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,6.0,0,0,0,0.187290969899665,0,0,0,1,1
Jaehaera Targaryen,PrincessQueen,0,Valyrian,unknown,unknown,unknown,Aegon III Targaryen,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,1,1,10.0,0,0,0,0.280936454849498,0,0,0,1,1
Jaggot,unknown,0,Vale mountain clans,unknown,unknown,unknown,unknown,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0,1,0,0,1,0
Jaehaerys II Targaryen,unknown,1,unknown,Betha Blackwood,Aegon V Targaryen,Aerys II Targaryen,unknown,0,0,0,0,0,1.0,0.0,0.0,-1.0,0,0,37.0,0,0,1,0.494983277591973,0,0,0,0,0
Jaime Frey,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,6.0,0,0,0,0.127090301003344,1,0,1,1,0
Jaehaerys I Targaryen,unknown,1,unknown,Alyssa Velaryon,Aenys I Targaryen,Aemon Targaryen,unknown,0,0,0,0,0,1.0,0.0,1.0,-1.0,0,0,37.0,5,1,1,0.65886287625418,0,0,0,0,0
Jate,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0,0,0,0,0,0
Jate Blackberry,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,1,0
Jasper Waynwood,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0568561872909698,1,0,0,1,0
Jayde,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.020066889632107,1,0,0,0,0
Jeffory Norcross,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0066889632107023,1,0,0,1,0
Jeffory Mallister,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.020066889632107,1,0,1,1,0
Jayne Bracken,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0301003344481605,1,0,1,1,0
Squinty Jeyne,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,0,0,0
Jeyne Fossoway,unknown,0,unknown,unknown,unknown,unknown,Gunthor Hightower,0,0,0,1,0,-1.0,-1.0,-1.0,1.0,1,0,37.0,0,0,0,0.0535117056856187,1,0,0,1,0
Jeyne Heddle,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,24.0,0,0,0,0.0334448160535117,1,0,0,0,0
Jeyne Swann,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,0,1,0
Jeyne Westerling (wife of Maegor I),QueenBlack Bride,0,unknown,unknown,unknown,unknown,Alyn Tarbeck,0,0,1,0,0,-1.0,-1.0,-1.0,1.0,1,1,20.0,0,0,0,0.110367892976588,0,0,0,1,0
Jeyne Waters,unknown,1,Westeros,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,100.0,0,0,0,0.0735785953177257,0,0,0,0,0
Jeyne Westerling,Winterfell,0,Westermen,unknown,unknown,unknown,Robb Stark,0,0,1,1,0,-1.0,-1.0,-1.0,0.0,1,1,22.0,0,0,1,0.424749163879598,1,0,0,1,0
Jocelyn Swyft,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,0,1,0
Jodge,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,1,0,1,1,1
Joanna Swyft,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0234113712374581,1,0,0,1,0
Joanna Lannister,Casterly Rock,0,Westerman,unknown,unknown,unknown,Tywin Lannister,1,1,1,1,1,-1.0,-1.0,-1.0,0.0,1,1,28.0,5,1,0,0.23076923076923,0,0,1,1,1
Johanna Swann,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.020066889632107,1,0,0,1,0
Jommo,Khal,1,Dothraki,unknown,unknown,unknown,unknown,1,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,0,0
Jommy,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,1,0,1,1,1
Jon Cupps,Ser,1,unknown,unknown,unknown,unknown,Leyla Hightower,0,0,0,1,0,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,0,0.0501672240802675,1,0,0,0,0
Jon Heddle,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0066889632107023,1,0,0,0,0
Jon Hollard,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0267558528428093,1,0,0,0,0
Jon Penny,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,0,1,0
Jon Penrose,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0167224080267558,1,0,0,1,0
Jon Pox,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,0,0,0
Jon Vance,Maester,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0234113712374581,1,0,0,0,0
Jon Umber (Smalljon),unknown,1,Northmen,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0702341137123745,0,0,0,1,0
Jon Umber (Greatjon),Last Hearth,1,Northmen,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.183946488294314,1,0,0,1,0
Jon Waters,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,100.0,0,0,0,0.0769230769230769,0,0,0,0,0
Jorquen,Septon,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,1,0,0,1,0
Jorgen,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0,1,0,0,0,0
Joseran,Maester,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0033444816053511,1,0,0,0,0
Joseth,unknown,1,unknown,unknown,unknown,unknown,unknown,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0301003344481605,1,0,1,1,1
Joseth Mallister,Ser,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0133779264214046,1,0,1,1,0
Joss,unknown,1,unknown,unknown,unknown,unknown,unknown,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,1,0,0,0,0
Joss the Gloom,unknown,0,Braavosi,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,0,0
Joth Quickbow,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0,1,0,0,0,0
Josua Willum,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,1,0,0,1,0
Jurne,Maester,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Jothos Slynt,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0234113712374581,1,0,0,1,0
Jyck,unknown,1,unknown,unknown,unknown,unknown,unknown,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0301003344481605,0,0,1,1,1
Jyzene,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,1,0,0,0,0
Kegs,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,0,1,0
Kella,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,1,0,0,1,0
Kemmett Pyke,unknown,0,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,0,0
Kenned,unknown,0,Ironborn,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,0,0,0,0,0
Ketter,unknown,0,unknown,unknown,unknown,unknown,unknown,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0,1,0,0,1,0
Kirby Pimm,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0,1,0,0,0,0
Kojja Mo,unknown,0,Summer Isles,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,0,0,0
Kirth Vance,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0267558528428093,1,0,0,1,0
Koss,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0367892976588628,0,0,0,0,0
Kromm,unknown,0,ironborn,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,0,0,1,1,1
Kurz,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0367892976588628,0,0,0,0,0
Kyle,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0267558528428093,1,0,0,0,0
Kyle (brotherhood),unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0,0,0,0,0,0
Kyle Royce,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.020066889632107,1,0,0,1,0
Kyleg,unknown,0,Free Folk,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,0,0
Kym,Maester,0,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0,1,0,0,0,0
Lamprey,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,1,0
Lancel V Lannister,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.020066889632107,1,0,0,0,0
Lanna,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,20.0,0,0,0,0.020066889632107,1,0,0,0,0
Lanna (Happy Port),unknown,0,Braavosi,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,19.0,0,0,0,0.0267558528428093,1,0,0,0,0
Larraq,unknown,1,Ghiscari,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.020066889632107,1,0,0,0,0
Layna,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,26.0,0,0,0,0.0234113712374581,1,0,0,0,0
Lem,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0836120401337792,1,0,0,0,0
Leana Frey,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,6.0,0,0,0,0.0735785953177257,1,0,1,1,0
Lennocks,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,1,0,0,0,0
Lem (Standfast),unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,100.0,0,0,0,0.0133779264214046,0,0,0,0,0
Lenn,unknown,0,Free Folk,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,0,0,0
Lenyl,unknown,1,Free Folk,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,0,0
Lenwood Tawney,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,1,0
Leo Tyrell (Longthorn),Lord Paramount of the Mander,1,Reach,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0535117056856187,1,0,1,1,1
Leona Tyrell,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.123745819397993,1,0,1,1,1
Leo Tyrell (son of Victor),Ser,1,unknown,unknown,unknown,unknown,Alys Beesbury,0,0,1,1,0,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,0,0.130434782608695,1,0,1,1,1
Lester,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,1,1,1
Lew (guard),unknown,0,Northmen,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0,1,0,1,1,1
Lewis Lanster,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,0,0,0
Lewys Piper,unknown,1,Rivermen,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0334448160535117,1,0,0,1,0
Leyla Hightower,unknown,0,unknown,unknown,unknown,unknown,Jon Cupps,0,0,0,1,0,-1.0,-1.0,-1.0,1.0,1,0,37.0,0,0,0,0.0501672240802675,1,0,0,1,0
Lia Serry,unknown,0,unknown,unknown,unknown,unknown,Theodore Tyrell,0,0,1,1,0,-1.0,-1.0,-1.0,1.0,1,0,37.0,0,0,0,0.137123745819397,1,0,0,0,0
Liane Vance,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,1,0,0,1,0
Lister,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,1,0,0,0,0
Long Lew,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0,1,0,1,1,1
Lorcas,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,64.0,0,0,0,0.0100334448160535,1,0,0,0,0
Lorent Lorch,Ser,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0100334448160535,1,0,0,1,0
Lorimer,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0133779264214046,0,0,0,1,0
Lorren,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0234113712374581,0,0,0,0,0
Lothar,Maester,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0,1,0,0,0,0
Lorent Tyrell,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.127090301003344,1,0,1,1,1
Lotho Lornel,unknown,0,Braavosi,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0066889632107023,1,0,0,0,0
Lucan,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,0,0,0,1,0
Lucamore Strong,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0167224080267558,1,0,0,0,0
Lucantine Woodwright,Ser,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0100334448160535,1,0,0,0,0
Lucas Nayland,Ser,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0033444816053511,1,0,0,0,0
Lucas Roote,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,0,0,0,0,0
Lucifer Hardy,Lord,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0066889632107023,1,0,0,0,0
Luco Prestayn,unknown,0,Braavosi,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0033444816053511,1,0,0,0,0
Lucimore Botley,unknown,0,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0468227424749163,1,0,0,1,0
